busi,label,x,y,name,categories,rating,review_count
UV2Jt8slktGu14gLZeNCjA,6,4.516742897,-16.93318196,Mint Indian Bistro,"['Halal', 'Restaurants', 'Indian', 'Vegan']",4,815
Po0QGzgwFrfnGJEi_akCjA,11,-3.1787502,-10.74512224,Korean Garden BBQ House,"['Korean', 'Barbeque', 'Restaurants']",3,260
gc_GGat7TgNCmrgc4nVOgw,3,2.032515439,9.043912959,Crush,"['Nightlife', 'Tapas Bars', 'Bars', 'Lounges', 'Restaurants']",3.5,185
atVh8viqTj-sqDJ35tAYVg,19,0.326288492,-1.527632479,Beach Cafe,"['Breakfast & Brunch', 'Diners', 'Restaurants', 'Burgers']",3.5,232
iAu8s96GKQ73Xe7j_2GyCQ,0,7.513447375,7.008485845,Jackson's Bar & Grill,"['American (Traditional)', 'Restaurants', 'Nightlife', 'Bars', 'Sports Bars']",4.5,179
3LWsVfsSmb_Nzbi2YQ-NIA,6,4.607281845,-16.94540735,Delhi Indian Cuisine,"['Halal', 'Vegetarian', 'Indian', 'Restaurants', 'Buffets', 'Food Delivery Services', 'Food']",4,486
ysv6yhVYOoH9Pf7PlMyD0g,12,13.71712616,12.05813513,Wahlburgers,"['American (Traditional)', 'Restaurants', 'Burgers']",3,457
fknU3sWplCBn26b6HwJ1kQ,16,-1.432102661,-17.82427159,Gaati Thai Kitchen,"['Thai', 'Restaurants']",4,237
07AZL5XenCQ_-op_onKLdw,3,4.20646083,12.4850162,BLT Steak,"['American (Traditional)', 'Steakhouses', 'Restaurants']",4,359
zK7sltLeRRioqYwgLiWUIA,12,15.94788363,12.62404145,Flippin' Good Burgers & Shakes,"['Food', 'Burgers', 'Local Flavor', 'Desserts', 'Restaurants']",4,188
NOfbzTpQ7hrt6ZbJVeXUUw,5,-15.38634769,-7.013043112,Loco Cantina,"['Restaurants', 'Mexican']",3.5,190
Zmfq3DVhHdtVChhSxzoUHw,16,-2.803023136,-18.5286708,Panna Thai Restaurant,"['Thai', 'Restaurants']",4,325
bgXb5YYzQvHXmM8owZB4fQ,1,11.47248293,-9.670169672,Wolfgang Puck Bar & Grill,"['Sandwiches', 'American (Traditional)', 'Nightlife', 'Restaurants', 'Salad', 'Seafood', 'Bars']",3.5,182
4qG3Gh8QyugC1XvoTlmgcQ,19,-2.076019146,2.117003095,Egg Works,"['Brasseries', 'Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",4.5,593
NTQXBbCa5Ugj5lNr6E4J5w,14,8.417981543,-4.843781077,Backstage Deli,"['Restaurants', 'Delis', 'Breakfast & Brunch', 'Sandwiches']",3.5,153
rtT7RqERpHbRYOiTIgGszQ,17,-18.59377002,-4.845817759,Fausto's Mexican Grill,"['Restaurants', 'Mexican']",3.5,114
aNGcHb8rjFFI9nY_fUgImg,1,-15.8935147,4.997266899,Kona Grill,"['Sushi Bars', 'American (New)', 'Restaurants']",4.5,148
FqXwm6UpihHY7Ha-pr4y6Q,4,6.390679305,-11.03383162,Pasta Mia West,"['Italian', 'Restaurants', 'Food']",4,168
On8O41uCKj1GfF1Bt4S2Lg,9,14.56833935,9.034946408,Sonic Drive-In,"['American (Traditional)', 'Restaurants', 'Fast Food']",3.5,159
WpI5MZC3XzlTpcUOKXzCbA,5,-14.09760362,-8.388589004,Lindo Michoacan,"['Mexican', 'Restaurants', 'Seafood', 'Salad']",3.5,672
vYOtdnBm-45KQiiHj8jqaw,9,-3.25604811,8.596547576,Mandarin Oriental Tea Lounge,"['Coffee & Tea', 'Desserts', 'Food', 'Tea Rooms', 'Restaurants', 'Tapas Bars']",4,274
VaKXUpmWTTWDKbpJ3aQdMw,1,15.14333856,3.934591594,Buffalo Wild Wings,"['Chicken Wings', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants', 'Sports Bars']",3.5,271
aT_SsfZ6GQgJGyuIv1Hapw,9,-0.457324095,8.043611925,Bouchon Bakery at the Venetian Casino,"['Specialty Food', 'Macarons', 'Food', 'Restaurants', 'Bakeries', 'Desserts', 'French']",4,971
F2HKV9oJhnIKQ-M4Gt4Ftg,1,15.31120524,4.129899359,Voodoo Wing Company,"['Chicken Wings', 'Food', 'Restaurants', 'Barbeque']",4,189
lmxA0dJM0XsPCIHPXhEQ-g,8,-16.5173035,6.680547991,Sake Rok,"['Nightlife', 'Sushi Bars', 'Bars', 'Japanese', 'Asian Fusion', 'Restaurants']",4,429
qPeHkpE_2rx7BYhJ4XmZ8Q,8,-20.43729856,4.888578538,Inaka Sushi,"['Restaurants', 'Japanese', 'Buffets', 'Sushi Bars']",2.5,136
p3YqOYELqXtLyHz9T49p_w,3,-2.411604667,14.71325552,Hot N Juicy Crawfish,"['Restaurants', 'Seafood', 'Cajun/Creole']",4,579
NoA6bD6W7z_Aztk_cOU5cg,9,-11.01939922,12.35788905,The Cheesecake Factory,"['American (Traditional)', 'Food', 'Restaurants', 'Desserts', 'Breakfast & Brunch']",3,148
5xdKUuu4DbJ71KGbwRXfFg,7,-11.64805321,0.012574871,Ramen KoBo,"['Japanese', 'Restaurants', 'Ramen', 'Noodles']",4,198
1DP5vHxJzCDbgawv0WC3yA,1,-7.812785917,1.86663418,Rose. Rabbit. Lie,"['Diners', 'Performing Arts', 'Arts & Entertainment', 'Restaurants', 'Bars', 'American (New)', 'Nightlife']",4,604
deuHIeaTY8ns_GZAxU5H9g,14,8.333912226,-2.128523503,Capriotti's Sandwich Shop,"['Salad', 'Restaurants', 'Sandwiches', 'Vegetarian']",4,155
E_sO3D6lGkd_AURPBz8yrw,1,-10.5349261,8.660977105,The Auld Dubliner,"['Pubs', 'Restaurants', 'Irish Pub', 'Irish', 'Nightlife', 'Bars']",3.5,108
PSRZaGGxXmOmabL2si8pKw,4,4.599351412,-11.32982486,Carrabba's Italian Grill,"['Seafood', 'Restaurants', 'Italian']",3.5,189
gWeYW0E5Tfmmj_9fugfLNw,15,-2.046793539,-7.158455075,Thelma's Filipino Restaurant,"['Hawaiian', 'Filipino', 'Asian Fusion', 'Restaurants']",4,251
yGqvmPtlFZMPhLBlNQyggg,7,-5.427546396,-7.371006124,Maui Rose Hawaiian BBQ,"['Restaurants', 'Hawaiian']",4,133
XeDLyY2a7nZ3IEY4RYslXA,1,-9.325131234,7.024914194,Chicago Brewing Company,"['Restaurants', 'Food', 'American (New)', 'Breweries']",3.5,365
t4bBKVXbr8bIN9nEJIobYg,6,3.663023717,-16.72873898,Saffron Flavors of India,"['Indian', 'Vegetarian', 'Diners', 'Restaurants']",4,238
qFZ7ReYNpjHuvSxOqXqHMg,8,-20.52966191,4.436111983,Sumo Sushi 2,"['Sushi Bars', 'Restaurants']",3.5,299
yfxDa8RFOvJPQh0rNtakHA,10,20.02001358,-4.624962292,Pho Kim Long,"['Restaurants', 'Chinese', 'Vietnamese']",3.5,2247
X11JfeIVH9d6qMrDqA-N7A,1,-8.442542195,5.456762323,Scooter's Pub,"['Nightlife', 'Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars']",3.5,136
IRzXVRIzRoYpnjaVXF3vNA,19,3.967157655,3.646975453,Northside Caf姓 and Chinese Kitchen,"['Cafes', 'Breakfast & Brunch', 'Diners', 'Restaurants']",4,446
EZ4TljJvGenxrkM4JsqtZg,8,-18.89791044,3.289017212,Sushi-ko,"['Japanese', 'Teppanyaki', 'Restaurants', 'Sushi Bars']",3.5,223
UwXOqtr0LCoWsGXP96fOuQ,15,-2.01556894,-7.174376734,Fiesta Filipina Cuisine,"['Fast Food', 'Filipino', 'Restaurants', 'Specialty Food', 'Ethnic Food', 'Food']",3.5,129
CZhc8YXdFLhAI4ViC2ERTg,5,-14.68724773,-9.481034373,Viva Mercado's Mexican Bar & Grill,"['Nightlife', 'Restaurants', 'Mexican', 'Bars', 'Soup', 'Salad']",4,391
WSGHEQdcdbBWXDpna99EiQ,7,-7.195124577,-6.894272251,Teriyaki Madness,"['Japanese', 'Asian Fusion', 'Restaurants', 'Hawaiian']",4,101
0InA3Ffj8MxyQV9hgsyYcQ,2,15.15183265,-13.77816221,Novecento Pizzeria,"['Restaurants', 'Specialty Food', 'Food', 'Italian', 'Salad', 'Pizza']",4,306
R_ZlcX46pPdjhjmfd043LA,3,6.033824374,9.18434071,Top of the World,"['Restaurants', 'American (Traditional)', 'Steakhouses', 'Diners', 'Seafood']",4,986
ohz8ljVxcZMo2bMGrBZfgw,3,3.33310148,-16.62186101,Origin India Restaurant & Bar,"['Restaurants', 'Pakistani', 'Indian', 'Nightlife', 'Vegetarian', 'Bars']",3.5,375
BCAw9a_kyx2RddRH9tMmKQ,0,5.533566805,5.731282476,Mr. Lucky's 24-7,"['American (Traditional)', 'Restaurants', 'Diners']",3.5,722
b7Y4dIggAacPum1tF3NpKg,2,14.73285051,-8.710362704,Rosati's,"['Restaurants', 'Pizza']",3.5,164
wuQDMDlqM17jQNo0lYQZ7g,1,-6.792291076,6.85014508,Park on Fremont,"['Bars', 'Restaurants', 'American (New)', 'Gastropubs', 'Lounges', 'Nightlife']",4,698
eHXUyMf64ynMzHaf0LdGgg,14,8.104255514,-2.166554103,Tups Specialty Sandwiches,"['American (Traditional)', 'Restaurants', 'Delis', 'Sandwiches']",4.5,104
kICgNgVRkIh4doz0atyMMA,7,-11.11946449,-13.76275774,Hakkasan Restaurant,"['Dim Sum', 'Dance Clubs', 'Lounges', 'Bars', 'Chinese', 'American (Traditional)', 'Cantonese', 'American (New)', 'Restaurants', 'Nightlife']",4,308
21sGRVR7HEs_t6PdB9tGMw,9,-7.095441493,11.33655083,Angelina's Pizzeria,"['Pizza', 'Burgers', 'Restaurants', 'Salad']",2.5,131
hh-N1r9O1JpvzGw1mp0bKw,4,6.435709784,-11.69680313,Rock'N'oodles,"['Restaurants', 'Local Flavor', 'American (New)', 'Food', 'Italian']",4.5,237
azxeH9W14hzFnZyuOm8JdQ,9,-4.167092555,0.111859442,Chophouse & Brewery,"['Bars', 'Steakhouses', 'Nightlife', 'Restaurants', 'Sports Bars']",3,146
0OdZXIKQypu6vplpxFilsA,14,7.344031303,-0.65185649,Kneaders Bakery & Cafe,"['Food', 'Restaurants', 'Bakeries', 'Desserts', 'Sandwiches']",3.5,117
xlXwxfiUD4bgJFKUYwkzOg,5,-15.64967703,-6.573223488,Borracha Mexican Cantina,"['Mexican', 'Restaurants']",4,237
5Lcit9Zt6TF9bmKoFMhF0g,7,-9.280559279,-11.94664807,Noodle Pot,"['Taiwanese', 'Noodles', 'Chinese', 'Restaurants']",3.5,253
KalAJyO0Zpg3K1wVwYXBHA,3,4.229274137,-4.288580349,March姓 Bacchus,"['Wine Bars', 'Nightlife', 'Bars', 'Restaurants', 'French']",4,509
yk1H2EzzLE8XvIlPF_mRuA,7,-8.682842262,-14.79136868,New York Chinese Restaurant,"['Restaurants', 'Chinese']",3.5,182
Uk0_hruW6Ai5Tb47zo7IIQ,1,-6.689756145,0.564089984,Spearmint Rhino Las Vegas,"['Restaurants', 'Adult Entertainment', 'Nightlife']",3.5,318
E3yER5W6Wsyc5ncGKb9Nzw,0,12.1811556,-1.863062645,Railroad Pass Hotel & Casino,"['Event Planning & Services', 'Hotels & Travel', 'Restaurants', 'Arts & Entertainment', 'Casinos', 'Hotels']",3,100
M-SS_Kr0zlC7v8kBSRa74g,8,-18.33198113,2.900542468,Hokaido Sushi,"['Restaurants', 'Sushi Bars']",4,259
EcsUxHW1keLUl5w-3ZEbAw,11,16.58245028,-0.546921654,Dickey's Barbecue Pit,"['Restaurants', 'Barbeque']",3.5,116
J4CATH00YZrq8Bne2S4_cw,3,5.508913735,12.14753628,CUT,"['Bars', 'Lounges', 'Restaurants', 'Nightlife', 'Steakhouses']",4,1115
4mb32UmQULqg7IMck28vog,17,-19.30009866,-6.960064132,Pinches Tacos,"['Mexican', 'Restaurants', 'Nightlife', 'Bars']",4,273
a0v7Si0DK4cIko7AQY4YXg,19,-2.059681961,2.132306512,Egg Works,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",4.5,704
JgkfjCL1NfMBC_M_hax_3Q,7,-5.273284518,-7.309034212,Aloha Kitchen,"['Hawaiian', 'Restaurants']",4,116
25wTaO0_Rk-GLb4k2uMs0Q,3,2.298154787,11.49680362,AquaKnox,"['Bakeries', 'Seafood', 'Restaurants', 'Food']",4,394
BslEhCyzaQPfpHtDogb4hQ,1,-7.871407613,2.045883913,Brooklyn Bowl,"['Arts & Entertainment', 'Bowling', 'Nightlife', 'Music Venues', 'Active Life', 'American (New)', 'Restaurants']",3.5,445
1ZnVfS-qP19upP_fwOhZsA,7,-8.298767481,-11.51542002,Big Wong Restaurant,"['Restaurants', 'Taiwanese', 'Malaysian', 'Soup', 'Chinese', 'Asian Fusion', 'Noodles']",4,687
-9YyInW1wapzdNZrhQJ9dg,6,8.006122483,-15.87083754,Fresh Buffet,"['Buffets', 'Restaurants']",2.5,136
PL3cimEUfNHlenOGSOAdJg,8,-17.97223138,7.701252117,Kumi Japanese Restaurant + Bar,"['Japanese', 'Sushi Bars', 'Restaurants']",3.5,284
bNpgu9sr3K18oLLw-eL75A,8,-16.89252476,3.368177397,Osaka Japanese Bistro,"['Japanese', 'Sushi Bars', 'Restaurants']",3.5,185
_kdpjoGrIzA64E6aXHA66w,3,-3.78884853,11.76856267,Barcelona Tapas,"['Tapas Bars', 'Spanish', 'Restaurants']",4,335
0WoQQlMXVIDEgI0xNdENKA,6,7.616630902,-16.49327496,Feast Buffet,"['Buffets', 'Restaurants']",3.5,439
Yo8ODT7aFMM2xKUd1yaBVw,4,11.49867219,-12.72108023,Bella Vita,"['Restaurants', 'Italian', 'Pizza', 'Salad']",3.5,134
RwMLuOkImBIqqYj4SSKSPg,17,-19.43327663,-6.356035836,Tacos El Gordo,"['Mexican', 'Restaurants']",4,1831
kABF0hYfAEnl166mn1zR1A,7,-9.39979903,-11.88458465,The Noodle Man,"['Szechuan', 'Specialty Food', 'Soup', 'Restaurants', 'Local Flavor', 'Pasta Shops', 'Chinese', 'Food', 'Noodles']",4,361
5-fpVbhoZcuSWatzof5YIg,17,-19.81880064,-7.287412402,Rubio's Coastal Grill,"['Restaurants', 'Fast Food', 'Mexican', 'Caterers', 'Event Planning & Services', 'Seafood']",4,100
jG0m1-899xwYY3IXpTRRCQ,17,-19.5462215,-7.219169834,Baja Bar & Grill,"['Restaurants', 'Mexican']",4.5,146
IOEGLxXwCNiq4P-U359D7Q,2,16.67137322,-13.82843616,Those Guys Pies,"['Pizza', 'Sandwiches', 'Cheesesteaks', 'Restaurants']",4,350
kXl44keW3wZaJpjEqHk30g,12,14.82492832,14.36331717,Farmer Boys,"['Burgers', 'Fast Food', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants']",3.5,119
UidEFF1WpnU4duev4fjPlQ,3,0.913843654,10.57110833,Therapy,"['Beer', 'Wine & Spirits', 'Nightlife', 'Restaurants', 'Bars', 'Food', 'American (Traditional)', 'Tapas/Small Plates', 'Gastropubs', 'American (New)']",4.5,641
I5RoKagQjGYCWgY4_fK_rQ,2,18.15445043,-13.49868702,Russo's Pizza Kitchen,"['Restaurants', 'Pizza']",4,116
2I_qSTehoUFsDNjaqCVxlA,15,-2.255788476,-6.871354671,Cafe Moda,"['Event Planning & Services', 'Dance Clubs', 'Restaurants', 'Venues & Event Spaces', 'Nightlife', 'Filipino', 'Karaoke']",3,121
9UVkAmyodpaSBm49DBKFNw,8,-8.836302951,-3.194015692,Sweet Pok姓,"['Japanese', 'Food', 'Poke', 'Seafood', 'Asian Fusion', 'Restaurants', 'Hawaiian', 'Sushi Bars']",4.5,227
SIWwh4m6kkvUaa5skrVAQQ,0,-0.00960481,8.976201906,Jerry's Famous Coffee Shop,"['Arts & Entertainment', 'Breakfast & Brunch', 'Restaurants', 'Food', 'Coffee & Tea', 'American (Traditional)', 'Casinos', 'Bakeries']",3.5,120
H5S9GCysrp8RZfCXEKSuHA,5,-16.33775485,-9.023070785,Las Pupusas,"['Restaurants', 'Latin American']",3,101
g8oxQ1Ji9mr9PMjhEfaWSg,1,-10.44903442,2.917379682,Dick's Last Resort,"['Nightlife', 'Bars', 'Food', 'Beer', 'Wine & Spirits', 'Restaurants', 'American (Traditional)']",3,668
8qAtou9A4ksXGkjyLibWDg,4,8.599485234,-9.413734451,D. Vino,"['Nightlife', 'Wine Bars', 'Restaurants', 'Italian', 'Bars']",3.5,151
WVvqV0cmNR3j7ChPoI74hQ,9,11.31647755,4.766314487,Soul Food Cafe,"['Soul Food', 'Barbeque', 'Southern', 'Restaurants']",3.5,315
ZBPwZv0QFWF9QGyR7LbIsA,10,20.13381344,-4.609226097,Pho Little Saigon,"['Vietnamese', 'Restaurants']",3.5,103
1WBVqmo7tgF0z0eGf4fPhQ,4,6.331037502,-11.31685377,Pasta Idea,"['Restaurants', 'Italian']",4.5,224
DXYhrg9EXuW8n5QMnCoHAg,9,7.297436356,-4.033432957,Burke in the Box,"['American (Traditional)', 'Restaurants']",2,144
q3YnYPjLuBGRDi_59yTC5g,10,19.81569043,-4.634783312,Sidestreet Pho and Grill,"['Vietnamese', 'Restaurants', 'American (Traditional)']",4.5,308
iw9p7E4bMe1YW-APcFGjgQ,1,-9.288183297,6.296831691,PKWY Tavern,"['Lounges', 'Restaurants', 'Sports Bars', 'Food', 'Nightlife', 'Beer', 'Wine & Spirits', 'American (Traditional)', 'Bars']",3,290
GZONBn0K1yp2aaD-l8debQ,12,13.83175841,11.55024017,B&B Burger & Beer,"['Barbeque', 'Italian', 'Restaurants', 'Burgers', 'Cocktail Bars', 'Nightlife', 'Bars', 'Beer Bar']",3,423
3fPIRTnBhd81MixgS9YoMQ,2,13.85956805,-11.84658638,California Pizza Kitchen,"['Restaurants', 'American (New)', 'American (Traditional)', 'Pizza']",3.5,150
qsdHK1eQtXmAJNdVJxiC3w,7,-8.606270804,-14.72169298,New York Chinese Restaurant,"['Chinese', 'Restaurants']",3,110
V9klA6JGT6Fz2UpVP_7sBw,6,6.918568856,-17.93528583,The Buffet at Monte Carlo,"['Restaurants', 'Buffets', 'American (Traditional)']",2.5,395
fHM09_y3QX3n4a_bIFbk_w,9,3.521057025,5.820154378,Grand Lux Cafe,"['Food', 'Barbeque', 'Restaurants', 'American (New)', 'Desserts', 'American (Traditional)']",4,962
ppobG2P-YmqTPy0s4MTRtA,1,-9.914426634,9.399371483,The Smashed Pig Gastropub,"['Restaurants', 'Nightlife', 'Gastropubs', 'British', 'Pubs', 'Bars']",4.5,249
IuSx68tb7iZa-aAeknXp8A,3,7.70982433,14.26864517,Outback Steakhouse,"['Steakhouses', 'Restaurants']",3,126
sUXs9ATmb423TcxgtMalzQ,16,-2.025723293,-18.0055986,Penn's Thai House,"['Food', 'Thai', 'Restaurants']",4,246
Q5sn7sP6v_lk3pxn0xVIlA,12,16.35333785,11.98861579,Five Guys Burgers and Fries,"['Burgers', 'Fast Food', 'Restaurants', 'American (New)']",4,149
ksuxxeP_V73Y4iKPeLq77A,5,-14.12013468,-6.220607112,La Salsa Cantina,"['Restaurants', 'Mexican']",3,278
GkRF8rSvh9cOQuuPeDh9bg,8,-18.95822405,3.436577547,Sushi Fever,"['Sushi Bars', 'Restaurants', 'Japanese']",4,299
HUwzarG0givckxXWTF5lIQ,11,-3.980365711,-10.46405177,MAMAOH,"['Korean', 'Asian Fusion', 'Restaurants']",4.5,133
ymwUAvCK7Qmf3IX58XqLGw,1,-8.932726076,15.00888004,Chili's,"['Bars', 'Nightlife', 'American (Traditional)', 'Restaurants', 'Tex-Mex', 'American (New)']",3,109
Gdv3qhsDeQzZ2Ag-Tzq6vA,2,17.2791204,-13.15249447,Rocco's NY Pizzeria,"['Restaurants', 'Pizza']",4,240
B1X-D4mRW3VjNUUolPDItA,7,-6.007469267,-14.45037611,Mr Beijing,"['Restaurants', 'Vegetarian', 'Barbeque', 'Chinese']",3.5,152
VfFHPsPtTW4Mgx0eHDyJiQ,1,-7.564473736,5.84325325,Distill - A Local Bar,"['Breakfast & Brunch', 'Bars', 'Diners', 'Restaurants', 'Nightlife', 'Italian']",3.5,262
939j88ceB05Te3D7kQPwSA,1,-7.046272194,0.942414239,VooDoo Rooftop Nightclub & Lounge,"['Bars', 'Nightlife', 'Restaurants', 'Dance Clubs', 'Lounges', 'Steakhouses']",3.5,433
I8j1gHLKNJVN4dNVUOsedw,19,-0.094562143,4.421965724,Vickie's Diner,"['Diners', 'Cafes', 'Restaurants']",4,134
XWxYHSld0T2TfANwt1KmqA,9,2.323563962,4.603069874,Cafe Americano,"['Latin American', 'Diners', 'American (New)', 'Breakfast & Brunch', 'Restaurants']",3.5,134
zsQk990PubOHjr1YcLkQFw,14,8.949442248,-1.283408486,Dakao Sandwiches,"['Restaurants', 'Sandwiches', 'Vietnamese']",4,159
kd1VNJdd92T2eQ4hqvYQ5A,2,16.98805255,-12.28900878,Above the Crust,"['Chicken Wings', 'Pizza', 'Restaurants', 'Salad']",4,158
AA3gAf3qlH6GY9Uw06wUFg,1,-7.431589045,10.714181,TGI Fridays,"['Burgers', 'American (New)', 'Restaurants', 'American (Traditional)', 'Bars', 'Nightlife']",2.5,149
2YBO1LEKIgyle0uX50u15Q,7,-8.138563126,-10.06825362,Noodle Exchange,"['Noodles', 'Restaurants', 'Chinese']",3.5,152
SsN-SaGGkJn2Qm-jSDQ4aQ,4,1.877886741,-7.685036271,Trevi Italian Restaurant,"['American (Traditional)', 'Italian', 'Pizza', 'Restaurants', 'Food', 'Ice Cream & Frozen Yogurt']",3.5,646
87j14nON0RPB9DSkcWsF7g,14,7.201560238,-1.188517749,Panera Bread,"['Bagels', 'Salad', 'Soup', 'Bakeries', 'Restaurants', 'Food', 'Breakfast & Brunch', 'Sandwiches']",3,125
iqntlaqSCB4hkzTzlPlEmQ,4,4.25708433,-9.547615841,Bravo Cucina Italiana,"['Restaurants', 'Italian']",4,205
PXShA3JZMXr2mEH3on5clw,19,-2.046123769,2.11653205,Egg Works,"['Restaurants', 'American (Traditional)', 'Breakfast & Brunch']",4.5,1404
mY_g1z7iyMHxzpV2mV6IXQ,11,-2.752924598,-10.98551981,Hwaro,"['Korean', 'Basque', 'Restaurants', 'Barbeque']",4.5,872
olmCDBoMF-EhN8U2livBSg,9,-0.145161779,8.950260032,Freed's Bakery,"['Restaurants', 'Desserts', 'American (New)', 'Bakeries', 'Cupcakes', 'Food', 'Breakfast & Brunch']",4,612
qRymrsLmlA34bC8PvNoujg,9,3.200600276,19.06332339,Market Grille Cafe,"['Caterers', 'Greek', 'Mediterranean', 'Event Planning & Services', 'Restaurants']",4,377
KUOa1acSFn6DkO9jp-sn6A,11,16.92651833,-0.169832605,Famous Dave's Bar-B-Que,"['Barbeque', 'Restaurants']",3.5,239
H8qlBw1YaxMsItfz25-AyA,3,6.653246061,15.36271622,John Cutter,"['Restaurants', 'American (New)', 'Chicken Wings', 'Burgers']",3,241
tCYAxj5_pV4RnDpe3_5VpA,8,-20.64718408,4.849454634,Sushi Bomb,"['Sushi Bars', 'Japanese', 'Restaurants']",3.5,285
wlQCPszSqUi2xpGqZsWjLA,19,1.14356168,2.916180529,Biscuits Cafe,"['American (Traditional)', 'Breakfast & Brunch', 'Cafes', 'Restaurants']",3.5,205
ppHkkuDvvH8g1Enz6F8OJA,19,-0.561828422,1.293162274,Divine Eatery,"['Burgers', 'Breakfast & Brunch', 'Restaurants', 'American (New)']",4,212
f4x1YBxkLrZg652xt2KR5g,19,1.956631187,1.737542341,Hash House A Go Go,"['Restaurants', 'Breakfast & Brunch', 'American (New)']",4,3881
h5qBxa_L-pIdNSOBQxTNGQ,2,17.90241486,-10.26431558,Brothers Italian Bistro,"['Pizza', 'Sandwiches', 'Burgers', 'Restaurants']",2.5,147
0QzCeORfF8EY34UODWRV9A,1,12.27180252,-1.901653042,Sunset Station Hotel & Casino,"['Hotels', 'Restaurants', 'Hotels & Travel', 'Casinos', 'Arts & Entertainment', 'Cinema', 'Event Planning & Services']",3.5,356
oaqbLDW3wNqkynlnp4mvlw,4,3.021368665,-8.978857195,Lupo,"['Italian', 'Restaurants']",3.5,420
lvuuyYZ-CzFrg1BLdV2OPw,5,-15.72997574,-7.365770717,Libre Mexican Cantina,"['Fast Food', 'Cocktail Bars', 'Restaurants', 'Mexican', 'Bars', 'Nightlife']",4,244
sB1lPLICz4nrOuuqgLv50A,3,5.727156092,13.47956484,Morton's The Steakhouse,"['Restaurants', 'American (Traditional)', 'Steakhouses']",4,219
Cni2l-VKG_pdospJ6xliXQ,12,14.09106071,11.80387912,Burger Bar,"['Restaurants', 'Burgers', 'Bars', 'American (Traditional)', 'Nightlife', 'American (New)']",4,2313
TfabYPasZ1oOMN6JLa-yvw,6,4.460642572,-16.91330354,India Palace,"['Restaurants', 'Indian']",4,623
Gml97gSULiA6HFjie01d3Q,2,17.14304139,-10.79519184,Pellegrini Pizza,"['Pizza', 'Sandwiches', 'Salad', 'Food Delivery Services', 'Food', 'Restaurants']",4,183
kgw8nBO9ZMRhukfnJd6bxg,3,6.208977299,-6.576529013,Grape Street Cafe & Wine Bar,"['Restaurants', 'Bars', 'Seafood', 'Nightlife', 'Italian', 'Sandwiches', 'American (Traditional)', 'Wine Bars']",3,223
C1jQ5CbszJkS_cyWgaRVGQ,7,-8.653048594,-9.229440089,Swish,"['Sushi Bars', 'Restaurants', 'Japanese', 'Hot Pot']",3.5,139
hihud--QRriCYZw1zZvW4g,11,-2.658358833,-10.74384852,Gangnam Asian BBQ Dining,"['Korean', 'Japanese', 'Restaurants', 'Tapas/Small Plates', 'Asian Fusion', 'Barbeque']",4.5,4120
rhG-H3PNvMtuNdaKFcRwjg,14,7.967000818,-4.586844597,Brooklyn Bagel Deli,"['Bagels', 'Restaurants', 'Breakfast & Brunch', 'Food']",3.5,120
UUGoM4q4i8rK2CBRS0xDAw,9,-0.431527445,6.863222136,Jean Philippe Patisserie,"['Cafes', 'Food', 'Desserts', 'Restaurants', 'Coffee & Tea']",4,1046
E62l6LwZJ7lKaExcUbrtYw,8,-22.31778859,4.626498581,Hikari,"['Japanese', 'Steakhouses', 'Sushi Bars', 'Restaurants']",3.5,471
ijg7qQCYnhUWBd5JUxbfvA,19,0.646333136,4.941834094,Roxy's Diner,"['Diners', 'Restaurants']",3,294
gh6__q2WXFuyN8gt6VAnWw,3,-5.141614115,-3.968912772,Vila Algarve,"['Portuguese', 'Seafood', 'Restaurants', 'French', 'Greek']",4.5,165
A81a8oV8DAxnGLY2_r8dUQ,18,1.693813618,-3.969016761,Tapioca Express,"['Food', 'Bubble Tea', 'Juice Bars & Smoothies', 'Restaurants', 'Coffee & Tea']",3.5,100
Fy4t2XHIRKwMk_ocCZze0Q,3,5.229670966,12.36982583,ENVY The Steakhouse,"['Steakhouses', 'Restaurants', 'Breakfast & Brunch']",4,425
y4ETe3DkcIjjr_eyeg5U5g,1,-9.689419917,9.261432917,Cornish Pasty,"['Pubs', 'Bars', 'British', 'Nightlife', 'Restaurants', 'Food', 'Specialty Food']",4.5,543
xB7bsOpJbnK9nHEZw1ARDg,2,17.15036337,-10.59102002,Napoli Pizzeria,"['Restaurants', 'Sandwiches', 'Chicken Wings', 'Pizza']",3,317
DLw9rK8Qb6l7ESgxtR47qQ,7,-5.223052963,-7.445305799,Ohana Hawaiian BBQ,"['Hawaiian', 'Restaurants', 'Barbeque', 'Chinese', 'Cantonese']",3.5,187
fL-b760btOaGa85OJ9ut3w,11,16.69241843,-0.394641542,Rollin Smoke Barbeque,"['Restaurants', 'Burgers', 'Soul Food', 'Barbeque']",4.5,1996
rkqTVzTkLaWSUybaWUMIdA,12,15.29791126,10.90351673,Red Robin Gourmet Burgers,"['Restaurants', 'American (Traditional)', 'Burgers']",3,251
BOQOuwSNhfKx1xvKtONsBg,2,14.83252556,-13.29339202,Settebello Pizzeria Napoletana,"['Pizza', 'Restaurants', 'Italian']",4,269
